application_id,requested_amount_usd,repayment_term_text,interest_rate_text,monthly_installment_usd,last_payment_amount_usd,risk_grade_band,risk_grade_detail,employment_tenure_text,housing_status,annual_income_usd,income_verification_status,origination_month,outcome_status,loan_purpose,region_code,debt_to_income_ratio,credit_score_low,credit_score_high,open_credit_lines,public_records_count,revolving_utilization_text
59571981,24000.0, 60 months,14.65,566.56,20465.94,C,C5,10+ years,MORTGAGE,69342.0,Verified,Sep-2015,Fully Paid,debt_consolidation,NY,15.25,715.0,719.0,21.0,1.0,20.8
51046828,6000.0, 36 months,14.65,206.97,2701.97,C,C5,< 1 year,RENT,75000.0,Not Verified,Jun-2015,Fully Paid,home_improvement,FL,13.01,685.0,689.0,10.0,0.0,24.5
40237350,12000.0, 60 months,17.57,301.93,11934.68,D,D4,2 years,MORTGAGE,33550.0,Source Verified,Feb-2015,Fully Paid,debt_consolidation,MO,12.34,665.0,669.0,10.0,0.0,67.7
41266843,15000.0, 36 months,7.89,469.29,11259.99,A,A5,10+ years,own,60000.0,Not Verified,Feb-2015,Fully Paid,credit_card,TX,20.8,685.0,689.0,14.0,0.0,38.2
51888232,13000.0, 36 months,12.29,433.59,433.59,C,C1,8 years,RENT,48000.0,Source Verified,Jun-2015,Charged Off,debt_consolidation,FL,10.03,675.0,679.0,10.0,0.0,42.8
50596520,20000.0, 36 months,12.29,667.06,667.06,C,C1,5 years,RENT,52000.0,Source Verified,Jun-2015,Charged Off,debt_consolidation,VA,11.86,660.0,664.0,8.0,0.0,59.5
38596306,19750.0, 60 months,21.99,545.37,545.37,E,E5,8 years,MORTGAGE,55000.0,Source Verified,Jan-2015,Charged Off,debt_consolidation,CA,28.15,660.0,664.0,8.0,0.0,54.6
55900671,18000.0, 60 months,12.69,406.71,15429.62,C,C2,10+ years,MORTGAGE,105000.0,Not Verified,Aug-2015,Fully Paid,credit_card,WA,9.74,670.0,674.0,7.0,0.0,94.7
114224226,21600.0, 36 months,20.0,802.74,17646.78,D,D4,4 years,mortgage,36000.0,Verified,Aug-2017,Fully Paid,debt_consolidation,TX,44.5,680.0,684.0,9.0,0.0,55.5
38646047,17000.0, 36 months,12.39,567.82,13035.62,C,C1,10+ years,MORTGAGE,67000.0,Verified,Jan-2015,Fully Paid,debt_consolidation,NC,27.58,685.0,689.0,18.0,0.0,44.5
57685029,10000.0, 36 months,13.33,338.54,4737.56,C,C3,1 year,RENT,100000.0,Source Verified,Aug-2015,Fully Paid,credit_card,NE,14.38,675.0,679.0,7.0,0.0,27.0
40952081,11200.0, 36 months,5.93,340.38,2353.39,A,A1,1 year,RENT,80000.0,Not Verified,Feb-2015,Fully Paid,debt_consolidation,NJ,19.49,715.0,719.0,19.0,0.0,23.3
65189132,5000.0, 36 months,14.33,171.7,177.03,C,C5,10+ years,RENT,29700.0,Source Verified,Nov-2015,Fully Paid,other,NY,12.53,665.0,669.0,3.0,0.0,94.6
77795787,5000.0, 36 months,15.31,174.09,515.91,C,C5,10+ years,MORTGAGE,50000.0,Source Verified,Apr-2016,Fully Paid,other,TX,16.39,665.0,669.0,8.0,0.0,86.2
40352412,10000.0, 36 months,14.31,343.29,343.29,C,C4,< 1 year,MORTGAGE,30000.0,Source Verified,Feb-2015,Charged Off,debt_consolidation,IN,19.2,670.0,674.0,11.0,0.0,50.4
65685632,25000.0, 60 months,18.2,637.56,637.56,E,E1,10+ years,MORTGAGE,92000.0,Source Verified,Nov-2015,Charged Off,debt_consolidation,MD,12.08,665.0,669.0,7.0,0.0,48.3
83857737,6000.0, 36 months,10.49,194.99,194.99,B,B3,3 years,RENT,62500.0,Verified,Jun-2016,Charged Off,other,CA,14.82,720.0,724.0,6.0,0.0,64.7
63928169,10000.0, 60 months,15.41,240.06,240.06,D,D1,10+ years,RENT,56160.0,Not Verified,Nov-2015,Charged Off,debt_consolidation,MN,15.85,690.0,694.0,4.0,0.0,59.6
67278782,10000.0, 36 months,9.76,321.55,321.55,B,B3,3 years,own,45000.0,Not Verified,Dec-2015,Charged Off,credit_card,VA,18.32,665.0,669.0,13.0,1.0,49.8
75850079,13300.0, 36 months,15.31,463.08,7505.75,C,C5,5 years,RENT,38100.0,Source Verified,Apr-2016,Fully Paid,major_purchase,NY,8.57,660.0,664.0,5.0,0.0,82.9
56010419,12000.0, 36 months,5.32,361.38,722.4,A,A1,5 years,MORTGAGE,120000.0,Not Verified,Jul-2015,Fully Paid,credit_card,NJ,10.59,725.0,729.0,18.0,0.0,31.1
127491450,5000.0, 36 months,20.0,185.82,4199.5,D,D4,1 year,RENT,44000.0,Verified,Jan-2018,Fully Paid,other,NJ,31.45,710.0,714.0,17.0,0.0,23.0
41206884,16975.0, 60 months,16.55,417.78,417.78,D,D2,3 years,RENT,34000.0,Source Verified,Mar-2015,Charged Off,debt_consolidation,PA,32.4,660.0,664.0,10.0,0.0,51.6
116266070,3000.0, 36 months,9.93,96.71,96.71,B,B2,10+ years,MORTGAGE,54000.0,Source Verified,Aug-2017,Charged Off,home_improvement,OH,26.73,680.0,684.0,13.0,0.0,84.6
77538374,5500.0, 36 months, 8.39 ,173.35,35.16,B,B1,3 years,RENT,32000.0,Not Verified,Apr-2016,Fully Paid,debt_consolidation , PA ,,670.0,674.0,14.0,0.0, 31.8 
65008393,15000.0, 36 months,10.99,491.01,10.81,B,B4,4 years,RENT,50000.0,Verified,Nov-2015,Fully Paid,debt_consolidation,TN,19.71,665.0,669.0,13.0,0.0,49.1
62954584,7000.0, 36 months,13.99,239.21,239.21,C,C4,,OWN,14000.0,Verified,Oct-2015,Charged Off,debt_consolidation,OR,17.75,705.0,709.0,4.0,0.0,61.2
84064965,28850.0, 60 months,26.99,880.78,880.78,F,F3,10+ years,MORTGAGE,113121.0,Verified,Jun-2016,Charged Off,debt_consolidation,CA,24.69,695.0,699.0,24.0,0.0,61.9
53824122,18250.0, 36 months,15.61,638.11,10364.4,D,D1,< 1 year,MORTGAGE,,Verified,Jul-2015,Fully Paid,debt_consolidation,NJ,20.68,670.0,674.0,14.0,0.0,90.1
64731541,19000.0, 60 months,14.33,445.36,445.36,C,C5,,MORTGAGE,78000.0,Source Verified,Nov-2015,Charged Off,debt_consolidation,NY,9.32,720.0,724.0,11.0,0.0,45.6
51156646,22075.0, 60 months,18.25,563.57,563.57,E,E1,1 year,RENT,60000.0,Source Verified,Jun-2015,Charged Off,debt_consolidation,OH,15.64,690.0,694.0,7.0,0.0,46.3
65696000,7800.0, 36 months,12.59,261.28,777.03,C,C2,8 years,RENT,36000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,FL,10.77,660.0,664.0,5.0,0.0,97.2
51908769,25000.0, 36 months,7.26,774.91,1548.13,A,A4,6 years,MORTGAGE,70000.0,Verified,Jun-2015,Fully Paid,credit_card,IL,22.46,705.0,709.0,14.0,0.0,59.6
74502631,28000.0, 36 months,5.32,843.22,14645.93,A,A1,10+ years,MORTGAGE,112000.0,Not Verified,Apr-2016,Fully Paid,debt_consolidation,CA,9.93,735.0,739.0,16.0,0.0,34.9
61933216,5000.0, 36 months,10.99,163.67,163.67,B,B4,10+ years,RENT,74000.0,Verified,Oct-2015,Charged Off,other,MT,18.96,675.0,679.0,10.0,1.0,6.8
43044179,9250.0, 36 months,19.52,341.51,341.51,E,E3,3 years,RENT,26000.0,Source Verified,Mar-2015,Charged Off,debt_consolidation,PA,17.5,665.0,669.0,12.0,0.0,98.9
117635658,10800.0, 60 months,21.45,294.92,294.92,D,D5,,MORTGAGE,25000.0,Verified,Sep-2017,Charged Off,home_improvement,TX,70.0,680.0,684.0,13.0,1.0,30.8
55240601,20000.0, 36 months,15.61,699.3,699.3,D,D1,10+ years,mortgage,112000.0,Verified,Jul-2015,Charged Off,credit_card,FL,13.98,685.0,689.0,9.0,0.0,94.4
55898277,5000.0, 36 months,12.29,166.77,166.77,C,C1,3 years,RENT,60000.0,Source Verified,Jul-2015,Charged Off,debt_consolidation,TX,26.76,675.0,679.0,10.0,3.0,27.9
61433074,11200.0, 36 months,8.18,351.9,1830.32,B,B1,3 years,MORTGAGE,43000.0,Source Verified,Oct-2015,Fully Paid,credit_card,MT,15.18,715.0,719.0,10.0,0.0,38.0
113096582,7500.0, 36 months,10.42,243.49,243.49,B,B3,9 years,MORTGAGE,55000.0,Verified,Jul-2017,Charged Off,debt_consolidation,TX,19.83,695.0,699.0,11.0,0.0,62.0
44046537,10800.0, 36 months,9.17,344.3,9039.54,B,B2,3 years,RENT,40000.0,Not Verified,Apr-2015,Fully Paid,credit_card,MO,15.9,725.0,729.0,8.0,0.0,46.9
37866603,9500.0, 36 months,12.99,320.05,8516.33,C,C2,10+ years,RENT,85000.0,Not Verified,Jan-2015,Fully Paid,debt_consolidation,CA,12.16,670.0,674.0,11.0,1.0,36.0
40097652,14400.0, 60 months,15.99,350.11,350.11,D,D2,10+ years,MORTGAGE,44000.0,Not Verified,Jan-2015,Charged Off,debt_consolidation,AL,39.99,705.0,709.0,15.0,0.0,60.7
39977987,29700.0, 60 months, 17.86 ,751.93,58.57,D,D5,10+ years,MORTGAGE,120000.0,Not Verified,Jan-2015,Fully Paid,credit_card , WA ,bad,695.0,699.0,11.0,0.0, 93.8 
43649583,31825.0, 60 months,18.84,822.76,822.76,E,E2,,MORTGAGE,69281.0,Verified,Apr-2015,Charged Off,debt_consolidation,AL,24.55,720.0,724.0,19.0,0.0,
76314097,15000.0, 36 months,8.39,472.75,945.5,B,B1,1 year,MORTGAGE,72000.0,Not Verified,Apr-2016,Charged Off,credit_card,TX,7.52,665.0,669.0,5.0,1.0,84.5
117967990,6000.0, 36 months,9.93,193.41,6069.03,B,B2,,OWN,110000.0,Not Verified,Sep-2017,Fully Paid,medical,RI,2.86,740.0,744.0,8.0,0.0,37.7
65875123,17000.0, 36 months,11.22,558.34,558.34,B,B5,10+ years,RENT,60000.0,Source Verified,Dec-2015,Charged Off,credit_card,NJ,10.78,660.0,664.0,8.0,0.0,58.8
78689705,30000.0, 36 months,14.46,1032.05,2630.48,C,C4,10+ years,OWN,312000.0,Source Verified,May-2016,Fully Paid,small_business,MN,19.5,695.0,699.0,18.0,0.0,69.6
79785390,23625.0, 60 months,15.31,565.89,50.0,C,C5,6 years,MORTGAGE,62000.0,Not Verified,Jun-2016,Charged Off,debt_consolidation,TX,37.67,725.0,729.0,16.0,0.0,43.6
48514558,8000.0, 36 months,16.99,285.19,7818.55,D,D3,4 years,RENT,80000.0,Source Verified,May-2015,Fully Paid,debt_consolidation,CA,7.83,680.0,684.0,5.0,1.0,66.3
40953051,17625.0, 36 months,17.86,635.95,13037.03,D,D5,3 years,MORTGAGE,83300.0,Not Verified,Feb-2015,Fully Paid,debt_consolidation,MN,19.03,695.0,699.0,21.0,1.0,67.3
113984174,15000.0, 36 months,13.59,509.69,509.69,C,C2,2 years,RENT,40000.0,Verified,Jul-2017,Charged Off,credit_card,UT,16.53,660.0,664.0,8.0,0.0,91.3
116608878,14575.0, 60 months,18.06,370.59,14676.2,D,D2,10+ years,OWN,97000.0,Not Verified,Aug-2017,Fully Paid,other,NH,20.85,660.0,664.0,15.0,0.0,71.3
53744371,8000.0, 36 months, 12.69 ,268.36,3045.15,C,C2,,RENT,31000.0,Source Verified,Jul-2015,Fully Paid,debt_consolidation , NJ ,13.9,675.0,679.0,7.0,0.0, 84.6 
68339305,15375.0, 60 months,18.49,394.54,14121.43,D,D5,,RENT,89450.55,Source Verified,Dec-2015,Fully Paid,other,NY,8.21,715.0,719.0,6.0,0.0,63.7
65283606,11050.0, 60 months,15.41,265.27,6349.46,D,D1,5 years,MORTGAGE,150000.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,MD,14.5,660.0,664.0,18.0,1.0,44.0
49277615,15000.0, 36 months,7.89,469.29,10872.82,A,A5,1 year,MORTGAGE,75000.0,Not Verified,May-2015,Fully Paid,debt_consolidation,FL,34.93,680.0,684.0,26.0,0.0,35.9
46437552,20000.0, 60 months,12.29,447.83,447.83,C,C1,10+ years,MORTGAGE,102000.0,Verified,Apr-2015,Charged Off,debt_consolidation,PA,26.0,725.0,729.0,12.0,0.0,59.3
46754823,25000.0, 60 months,10.99,543.44,21695.63,B,B4,10+ years,MORTGAGE,57710.0,Source Verified,Apr-2015,Fully Paid,debt_consolidation,TX,29.5,755.0,759.0,18.0,1.0,13.3
55747195,5000.0, 36 months,12.29,166.77,166.77,C,C1,2 years,RENT,38500.0,Source Verified,Jul-2015,Charged Off,other,FL,7.64,695.0,699.0,12.0,1.0,38.7
65354739,18000.0, 36 months,9.99,580.73,6691.04,B,B3,3 years,MORTGAGE,70000.0,Verified,Nov-2015,Fully Paid,credit_card,IN,19.12,665.0,669.0,9.0,2.0,44.6
40592891,5000.0, 36 months,16.49,177.0,177.0,D,D3,,RENT,17052.0,Verified,Feb-2015,Charged Off,other,UT,18.5,710.0,714.0,9.0,0.0,38.4
55897836,13700.0, 60 months,24.99,402.04,402.04,F,F4,,RENT,60500.0,Verified,Jul-2015,Charged Off,debt_consolidation,NV,34.85,660.0,664.0,16.0,0.0,86.7
39987870,12000.0, 36 months,7.49,373.22,4678.0,A,A4,1 year,RENT,52000.0,Not Verified,Jan-2015,Fully Paid,debt_consolidation,SC,13.18,715.0,719.0,4.0,0.0,62.9
63844210,10000.0, 36 months,12.59,334.97,339.96,C,C2,3 years,RENT,52000.0,Source Verified,Nov-2015,Fully Paid,medical,NY,3.6,700.0,704.0,3.0,0.0,97.1
129527485,4000.0, 36 months,10.9,130.77,130.77,B,B4,1 year,RENT,25000.0,Not Verified,Mar-2018,Charged Off,debt_consolidation,NY,15.31,670.0,674.0,17.0,1.0,29.2
140374228,6000.0, 36 months,20.89,225.72,2792.69,D,D4,8 years,MORTGAGE,230000.0,Not Verified,Sep-2018,Fully Paid,debt_consolidation,CA,13.69,685.0,689.0,10.0,0.0,59.5
58524157,24000.0, 60 months,10.99,521.7,521.7,B,B4,4 years,RENT,95000.0,Source Verified,Aug-2015,Charged Off,credit_card,IL,23.04,690.0,694.0,12.0,0.0,58.9
112747034,32000.0, 60 months,13.59,737.8,737.8,C,C2,10+ years,MORTGAGE,300000.0,Verified,Jul-2017,Charged Off,home_improvement,OR,16.18,710.0,714.0,12.0,0.0,49.3
78973991,15000.0, 60 months,19.99,397.33,400.0,D,D5,2 years,RENT,52064.0,Not Verified,Jun-2016,Charged Off,major_purchase,NY,27.96,700.0,704.0,20.0,0.0,40.6
61389867,14000.0, 36 months,7.89,438.0,30.91,A,A5,< 1 year,RENT,100000.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,NY,22.08,710.0,714.0,16.0,0.0,46.0
67216371,6000.0, 36 months,11.99,199.26,24.2,C,C1,5 years,RENT,35000.0,Source Verified,Dec-2015,Charged Off,credit_card,OR,25.51,680.0,684.0,19.0,0.0,42.7
58000374,5000.0, 36 months,5.32,150.58,84.6,A,A1,10+ years,MORTGAGE,30000.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,FL,7.64,705.0,709.0,7.0,1.0,29.8
59602515,8000.0, 36 months,5.32,240.92,3516.73,A,A1,,MORTGAGE,48000.0,Not Verified,Sep-2015,Fully Paid,credit_card,WA,13.82,770.0,774.0,10.0,0.0,20.5
65413600,9600.0, 36 months,12.05,319.09,318.95,C,C1,,MORTGAGE,60000.0,Verified,Nov-2015,Fully Paid,debt_consolidation,IL,35.29,675.0,679.0,13.0,0.0,53.8
63176285,15000.0, 36 months,9.99,483.94,483.94,B,B3,10+ years,MORTGAGE,80000.0,Source Verified,Nov-2015,Charged Off,debt_consolidation,CA,6.96,770.0,774.0,10.0,0.0,12.5
50243395,5875.0, 36 months,12.29,195.95,195.95,C,C1,1 year,OWN,35000.0,Source Verified,May-2015,Charged Off,debt_consolidation,TX,13.31,735.0,739.0,8.0,0.0,13.7
57961147,6000.0, 36 months,11.53,197.95,197.59,B,B5,4 years,RENT,54000.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,NV,2.56,710.0,714.0,8.0,1.0,41.3
43801255,16000.0, 60 months,12.69,361.52,361.52,C,C2,1 year,RENT,45000.0,Source Verified,Mar-2015,Charged Off,credit_card,NH,24.16,665.0,669.0,10.0,0.0,59.1
83132745,8000.0, 36 months,7.99,250.66,4810.4,A,A4,7 years,MORTGAGE,185000.0,Verified,Jun-2016,Fully Paid,home_improvement,GA,11.94,760.0,764.0,13.0,0.0,9.2
63813279,21625.0, 60 months,16.55,532.22,532.22,D,D2,9 years,MORTGAGE,75000.0,Source Verified,Nov-2015,Charged Off,debt_consolidation,CA,29.46,700.0,704.0,15.0,0.0,71.4
58461314,13675.0, 60 months,19.19,356.17,10277.09,E,E3,10+ years,MORTGAGE,78000.0,Verified,Aug-2015,Fully Paid,debt_consolidation,TN,8.59,660.0,664.0,8.0,0.0,75.3
57284311,1500.0, 36 months,16.55,53.15,1488.44,D,D2,10+ years,OWN,40000.0,Verified,Aug-2015,Fully Paid,other,VA,32.34,680.0,684.0,12.0,1.0,17.9
65642931,5000.0, 36 months,7.26,154.99,154.99,A,A4,5 years,OWN,40000.0,Source Verified,Dec-2015,Charged Off,major_purchase,FL,23.77,690.0,694.0,18.0,0.0,18.2
66545036,12000.0, 60 months,16.99,298.17,298.17,D,D3,10+ years,OWN,38000.0,Verified,Dec-2015,Charged Off,debt_consolidation,CT,30.16,695.0,699.0,9.0,0.0,82.7
55967593,6400.0, 36 months,21.99,244.39,3812.49,F,F1,< 1 year,RENT,25000.0,Verified,Aug-2015,Fully Paid,car,CA,37.93,665.0,669.0,11.0,0.0,68.2
46692147,20000.0, 60 months, 19.52 ,524.56,15707.18,E,E3,10+ years,MORTGAGE,70000.0,Source Verified,May-2015,Fully Paid,debt_consolidation , NY ,,710.0,714.0,12.0,0.0, 58.5 
59905598,5850.0, 36 months,16.55,207.27,207.27,D,D2,10+ years,MORTGAGE,35184.0,Verified,Sep-2015,Charged Off,debt_consolidation,TN,34.48,670.0,674.0,12.0,1.0,66.0
58280999,7500.0, 36 months,10.99,245.51,4924.77,B,B4,8 years,MORTGAGE,75000.0,Not Verified,Aug-2015,Fully Paid,debt_consolidation,GA,15.87,730.0,734.0,12.0,1.0,
62115366,4500.0, 36 months,19.99,167.22,167.22,E,E4,3 years,RENT,29000.0,Verified,Oct-2015,Charged Off,car,CO,21.15,665.0,669.0,5.0,0.0,71.2
50575260,22000.0, 36 months,16.99,784.26,784.26,D,D3,8 years,MORTGAGE,90000.0,Verified,May-2015,Charged Off,debt_consolidation,KY,13.44,695.0,699.0,18.0,0.0,0.3
46567784,14000.0, 36 months,6.39,428.39,3371.38,A,A2,,MORTGAGE,52000.0,Verified,Apr-2015,Fully Paid,debt_consolidation,OR,15.04,745.0,749.0,6.0,0.0,56.1
46347950,7900.0, 36 months,17.57,283.91,283.91,D,D4,10+ years,RENT,40000.0,Not Verified,Apr-2015,Charged Off,debt_consolidation,NV,2.07,665.0,669.0,13.0,0.0,18.4
76372200,30000.0, 36 months,9.16,956.23,9475.88,B,B2,4 years,MORTGAGE,115000.0,Source Verified,Apr-2016,Fully Paid,credit_card,CA,32.36,695.0,699.0,23.0,0.0,83.9
63949031,12000.0, 60 months,10.99,260.85,10401.6,B,B4,,MORTGAGE,30000.0,Verified,Nov-2015,Fully Paid,debt_consolidation,MI,27.96,725.0,729.0,11.0,0.0,44.1
50203731,10200.0, 60 months,13.33,233.81,233.81,C,C3,3 years,RENT,41075.0,Source Verified,May-2015,Charged Off,debt_consolidation,MI,18.41,670.0,674.0,6.0,0.0,82.2
40560290,10000.0, 36 months,8.67,316.47,316.21,B,B1,10+ years,RENT,52000.0,Source Verified,Feb-2015,Fully Paid,credit_card,NJ,25.16,675.0,679.0,33.0,1.0,52.0
60901095,5175.0, 36 months,13.99,176.85,4912.28,C,C4,10+ years,MORTGAGE,45000.0,Source Verified,Sep-2015,Fully Paid,home_improvement,CA,2.67,730.0,734.0,5.0,0.0,77.3
67938388,28150.0, 60 months,19.99,745.65,27208.66,E,E4,3 years,RENT,90000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,CA,30.25,695.0,699.0,22.0,0.0,29.6
64271555,28000.0, 36 months,11.49,923.2,922.99,B,B5,9 years,MORTGAGE,100000.0,Not Verified,Nov-2015,Fully Paid,debt_consolidation,IL,17.86,710.0,714.0,12.0,0.0,65.3
68363730,16000.0, 36 months,11.99,531.36,11419.65,C,C1,2 years,MORTGAGE,600000.0,Source Verified,Dec-2015,Fully Paid,credit_card,TX,11.02,660.0,664.0,19.0,0.0,67.6
57782188,25175.0, 36 months,10.99,824.08,824.08,B,B4,10+ years,MORTGAGE,94000.0,Verified,Aug-2015,Charged Off,debt_consolidation,MN,23.86,705.0,709.0,14.0,0.0,41.2
42581251,20650.0, 60 months,18.84,533.86,533.86,E,E2,10+ years,MORTGAGE,100000.0,Source Verified,Mar-2015,Charged Off,debt_consolidation,CA,10.78,690.0,694.0,16.0,0.0,22.7
39702099,30000.0, 36 months,6.99,926.18,926.01,A,A3,5 years,MORTGAGE,114000.0,Verified,Jan-2015,Fully Paid,debt_consolidation,AK,7.78,760.0,764.0,10.0,0.0,34.0
61490236,24000.0, 60 months,13.99,558.32,20752.56,C,C4,4 years,MORTGAGE,60000.0,Source Verified,Oct-2015,Fully Paid,credit_card,CA,14.08,695.0,699.0,5.0,0.0,94.6
62634667,23850.0, 36 months,12.29,795.47,795.47,C,C1,8 years,MORTGAGE,75000.0,Not Verified,Oct-2015,Charged Off,debt_consolidation,NJ,30.48,715.0,719.0,18.0,1.0,67.5
46476369,27100.0, 36 months,15.61,947.55,1087.38,D,D1,2 years,RENT,90000.0,Source Verified,Apr-2015,Fully Paid,credit_card,CA,8.61,745.0,749.0,6.0,0.0,71.7
64088962,6000.0, 36 months,5.32,180.69,1460.81,A,A1,10+ years,MORTGAGE,80000.0,Source Verified,Nov-2015,Fully Paid,credit_card,KS,2.7,690.0,694.0,7.0,0.0,41.7
48556363,15000.0, 36 months,13.99,512.6,6580.42,C,C4,< 1 year,RENT,70000.0,Verified,May-2015,Fully Paid,debt_consolidation,CT,34.49,665.0,669.0,17.0,0.0,59.0
118157283,13500.0, 60 months,16.02,328.44,328.44,C,C5,,MORTGAGE,65000.0,Not Verified,Sep-2017,Charged Off,credit_card,CA,14.96,730.0,734.0,16.0,0.0,25.1
51836317,35000.0, 36 months,16.99,1247.68,16008.99,D,D3,3 years,RENT,120000.0,Verified,Jun-2015,Fully Paid,credit_card,FL,17.26,670.0,674.0,11.0,0.0,61.5
46640458,10000.0, 36 months,16.99,356.48,16.08,D,D3,8 years,RENT,90000.0,Source Verified,Apr-2015,Fully Paid,debt_consolidation,CA,2.57,675.0,679.0,5.0,0.0,67.4
57915199,5000.0, 36 months,9.17,159.4,4796.59,B,B2,10+ years,RENT,27000.0,Verified,Aug-2015,Fully Paid,major_purchase,CA,11.82,660.0,664.0,3.0,1.0,27.0
55108394,35000.0, 60 months,22.99,986.47,986.47,F,F2,7 years,MORTGAGE,200000.0,Verified,Jul-2015,Charged Off,major_purchase,TX,19.05,690.0,694.0,14.0,0.0,34.0
114719157,9000.0, 36 months,18.06,325.65,325.65,D,D2,,RENT,35000.0,Not Verified,Aug-2017,Charged Off,debt_consolidation,MN,7.92,675.0,679.0,10.0,1.0,39.0
77478472,8000.0, 36 months,6.49,245.16,245.16,A,A2,3 years,MORTGAGE,52000.0,Source Verified,May-2016,Charged Off,credit_card,CA,17.12,700.0,704.0,8.0,0.0,65.7
67810265,20000.0, 36 months,6.89,616.54,616.54,A,A3,10+ years,RENT,80000.0,Verified,Dec-2015,Charged Off,debt_consolidation,FL,14.96,695.0,699.0,14.0,0.0,16.1
54159116,19200.0, 60 months,11.53,422.55,91.4,B,B5,10+ years,MORTGAGE,63000.0,Verified,Jul-2015,Fully Paid,debt_consolidation,MI,32.13,685.0,689.0,15.0,0.0,74.7
78680706,5000.0, 36 months,11.99,166.05,166.05,C,C1,,RENT,50000.0,Verified,May-2016,Charged Off,small_business,MI,30.44,670.0,674.0,10.0,0.0,36.1
55210913,11200.0, 60 months,15.61,270.05,8037.83,D,D1,2 years,OWN,37500.0,Source Verified,Jul-2015,Fully Paid,debt_consolidation,NY,21.5,695.0,699.0,19.0,1.0,25.6
116656466,9000.0, 36 months,30.75,385.78,385.78,F,F5,5 years,OWN,30000.0,Verified,Aug-2017,Charged Off,debt_consolidation,CA,18.12,665.0,669.0,8.0,1.0,33.8
41770405,3500.0, 36 months,12.29,116.74,3549.86,C,C1,10+ years,MORTGAGE,230000.0,Not Verified,Mar-2015,Fully Paid,debt_consolidation,CA,21.75,685.0,689.0,9.0,0.0,64.0
79571131,20800.0, 60 months,18.99,539.45,200.0,D,D4,1 year,MORTGAGE,85000.0,Not Verified,Jun-2016,Charged Off,credit_card,FL,23.24,680.0,684.0,11.0,0.0,43.0
118165276,4900.0, 36 months,20.0,182.11,182.11,D,D4,,MORTGAGE,100000.0,Source Verified,Sep-2017,Charged Off,small_business,CA,15.64,725.0,729.0,7.0,0.0,17.0
60536382,24000.0, 60 months,13.33,550.14,550.14,C,C3,9 years,MORTGAGE,85000.0,Not Verified,Oct-2015,Charged Off,debt_consolidation,CO,13.36,675.0,679.0,11.0,0.0,82.1
50003865,3000.0, 36 months,6.89,92.49,548.62,A,A3,10+ years,RENT,35000.0,Not Verified,Jun-2015,Fully Paid,debt_consolidation,FL,26.03,720.0,724.0,10.0,0.0,55.1
77189479,7000.0, 36 months,10.75,228.35,50.0,B,B4,4 years,RENT,51500.0,Source Verified,Apr-2016,Charged Off,debt_consolidation,NY,9.51,670.0,674.0,8.0,1.0,38.8
76073559,36275.0, 60 months,17.27,906.81,35775.74,D,D2,10+ years,MORTGAGE,72557.0,Source Verified,Apr-2016,Fully Paid,debt_consolidation,CA,31.09,740.0,744.0,12.0,0.0,40.9
128930913,25000.0, 60 months,18.45,640.98,640.98,D,D2,10+ years,RENT,65000.0,Not Verified,Feb-2018,Charged Off,debt_consolidation,NY,20.4,690.0,694.0,11.0,1.0,42.3
54017951,8000.0, 36 months,18.55,291.44,298.44,E,E2,10+ years,RENT,69000.0,Verified,Jul-2015,Charged Off,debt_consolidation,CA,18.47,685.0,689.0,10.0,0.0,40.8
60585809,19625.0, 36 months,7.89,613.99,12675.38,A,A5,10+ years,OWN,55000.0,Not Verified,Oct-2015,Fully Paid,debt_consolidation,TN,30.15,785.0,789.0,9.0,0.0,35.5
56472461,15000.0, 36 months,10.99,491.01,6079.08,B,B4,3 years,MORTGAGE,50000.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,OH,37.93,690.0,694.0,11.0,2.0,86.4
65432846,15000.0, 60 months,12.05,334.05,334.05,C,C1,10+ years,MORTGAGE,95000.0,Not Verified,Nov-2015,Charged Off,debt_consolidation,PA,14.86,710.0,714.0,24.0,0.0,45.3
113577323,19800.0, 60 months,17.09,493.04,16576.03,D,D1,7 years,MORTGAGE,66086.0,Verified,Jul-2017,Fully Paid,debt_consolidation,TX,18.49,710.0,714.0,16.0,0.0,34.0
118647122,15600.0, 36 months,9.44,499.28,10565.01,B,B1,10+ years,OWN,65000.0,Not Verified,Sep-2017,Fully Paid,debt_consolidation,MA,33.95,755.0,759.0,10.0,0.0,49.4
40463045,12500.0, 36 months,11.44,411.85,411.85,B,B4,10+ years,MORTGAGE,72100.0,Verified,Feb-2015,Charged Off,credit_card,OH,11.58,665.0,669.0,17.0,0.0,96.1
50204412,5800.0, 36 months,7.26,179.78,4361.81,A,A4,,OWN,68000.0,Source Verified,Jun-2015,Fully Paid,credit_card,KS,10.15,745.0,749.0,8.0,0.0,55.6
28633662,35000.0, 36 months,16.99,1247.68,696.62,D,D3,10+ years,MORTGAGE,82000.0,Verified,Mar-2015,Fully Paid,credit_card,IL,14.97,670.0,674.0,5.0,0.0,93.8
